Unit price_standardized_binarized,Branch_B,Week_Day_Sunday,Product line_Food_and_beverages,Hour_18,Week_Day_Tuesday,Week_Day_Wednesday,Hour_16,Hour_14,Hour_19,Hour_17,Week_Day_Saturday,Hour_13,Unit price_standardized,Hour_15,Product line_Home_and_lifestyle,Product line_Health_and_beauty,Branch_C,Week_Day_Monday,Quantity_standardized,Hour_20,Hour_11,Total_standardized_binarized,Gender_Male,Product line_Fashion_accessories,Customer type_Normal,Payment_Credit card,Payment_Ewallet,Total_standardized,Week_Day_Thursday,Quantity_standardized_binarized,Hour_12,Product line_Sports_and_travel,Rating,clusters,3-means,optimum_clusters
0.0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3727431549827476,0,0,0,0,1,0.5099302037590048,0,0,0.0,1,0,0,0,0,-0.7375809963753407,0,1.0,0,0,1.0,1,3,6
0.0,0,0,1,0,0,1,0,0,0,0,0,0,-0.5291314578878437,1,0,0,0,0,0.16769516767913614,0,0,0.0,1,0,0,0,1,-0.24584669069879003,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.6324395270109593,0,1,0,0,0,-0.8590099405604716,0,0,0.0,0,0,0,0,1,-0.38601154247374836,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.7113629131760599,1,0,0,0,0,0.16769516767913614,0,0,1.0,1,0,0,0,1,0.5990001681649487,0,1.0,0,0,0.0,1,2,4
1.0,0,0,1,0,0,0,0,0,0,0,0,1,0.9643708975330811,0,0,0,0,0,1.536635311998613,0,0,1.0,0,0,1,1,0,2.1637028437591606,1,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,1,0,0,0,0,0,0,1,0.380186790368436,0,0,0,0,0,1.1944002759187435,0,0,1.0,0,1,1,0,0,1.2188117145459563,0,1.0,0,0,1.0,1,2,1
0.0,0,1,1,0,0,0,0,0,1,0,0,0,-1.719779479794841,0,0,0,0,0,0.5099302037590048,0,0,0.0,1,0,0,0,1,-1.013324265937514,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.1418541104402453,0,0,0,0,0,-0.17453986840073304,0,0,1.0,1,0,1,1,0,0.5239455334683271,0,0.0,0,1,1.0,1,2,4
1.0,0,0,0,0,1,0,0,0,0,0,0,1,0.32467608335279113,0,0,1,0,0,-0.5167749044806024,0,0,0.0,0,0,1,0,0,-0.21532761593922725,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.8310696759240835,0,0,1,0,0,-0.5167749044806024,0,0,1.0,0,0,0,0,0,0.01459417761455701,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,0,0,0,0,0,1,1,-0.1496194813523114,0,0,1,0,0,-0.5167749044806024,0,0,0.0,1,0,1,1,0,-0.4306756940179399,0,0.0,0,0,1.0,1,1,3
0.0,0,0,1,0,0,1,0,1,0,0,0,0,-0.1258291783456061,0,0,0,0,0,-0.8590099405604716,0,0,0.0,0,0,1,0,0,-0.6442234895967905,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4762641178729435,0,0,0,0,1,-0.17453986840073304,0,0,0.0,0,0,1,0,1,-0.394412860806437,0,0.0,0,1,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5502263678899117,0,0,1,0,1,-0.17453986840073304,0,0,0.0,1,0,1,0,0,-1.0039370786168056,0,0.0,1,0,0.0,1,1,3
0.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.3811029058461235,0,0,0,0,0,-1.54348001272021,0,0,0.0,0,0,0,0,0,-1.121898446226801,1,0.0,0,1,1.0,1,1,3
1.0,0,0,0,0,1,0,0,0,0,0,0,0,0.7374189593262606,0,0,0,0,0,-0.8590099405604716,0,1,0.0,0,0,0,0,1,-0.3502630756907774,0,0.0,0,1,0.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1311159123470963,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,0,1,1,0,-0.6460237720966524,0,0.0,0,0,1.0,1,1,3
1.0,0,1,0,0,0,0,0,1,0,0,0,0,0.5531385169886087,0,1,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,0,1,-0.7144345070914027,0,0.0,0,0,1.0,1,1,2
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.07636045304595011,0,0,0,0,0,0.5099302037590048,0,0,1.0,0,1,0,0,1,0.2924806406289468,0,1.0,1,0,1.0,1,3,5
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9464058201483041,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,1,1,0,1,-1.1860656581861626,0,0.0,1,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0087137565944362,0,0,0,0,0,-1.54348001272021,0,0,0.0,0,0,1,1,0,-1.193138196578477,1,0.0,0,0,1.0,1,1,3
1.0,0,1,1,0,0,0,0,0,0,0,0,0,0.44476046995806423,0,0,0,0,0,1.536635311998613,0,1,1.0,1,0,0,0,1,1.5738960057091835,0,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6401528719191335,0,0,0,0,0,1.1944002759187435,0,0,1.0,0,0,0,0,1,0.17644814712594617,0,1.0,1,1,0.0,1,3,5
1.0,0,0,1,0,0,1,0,0,0,0,0,0,1.6184154182888437,0,0,0,0,0,0.16769516767913614,0,1,1.0,1,0,0,1,0,1.2167542488318284,0,1.0,0,0,0.0,1,2,4
1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.6044953615745124,1,0,0,0,0,-0.8590099405604716,0,0,0.0,0,0,1,1,0,-0.3955273214015895,1,0.0,0,0,1.0,1,1,2
1.0,0,0,1,0,0,1,0,0,1,0,0,0,1.3570997090723382,0,0,0,0,0,-1.54348001272021,0,0,0.0,0,0,0,0,0,-0.9245960570157514,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,1,0,0.1962839718880341,0,0,0,0,0,-1.2012449766403408,0,0,0.0,1,0,1,0,1,-0.7954472195851859,0,0.0,1,1,1.0,1,1,2
0.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.08957728804967502,0,1,0,0,0,-0.8590099405604716,0,0,0.0,1,0,0,0,1,-0.6318786953120236,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,1,0,0,0,0,0,0,1,0,-1.6457652037739812,0,0,0,0,0,-1.54348001272021,0,0,0.0,0,1,1,1,0,-1.2654495436562614,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,1,0,0,1,0,0.321655092494797,0,0,0,0,0,1.536635311998613,0,0,1.0,1,0,1,1,0,1.4341597926246687,0,1.0,0,1,1.0,1,2,1
1.0,0,0,0,0,1,0,1,0,0,0,0,0,0.8548599789307885,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,0,1,0,1,-0.3102710858724177,0,0.0,0,0,1.0,1,1,2
1.0,0,0,1,0,1,0,0,0,0,0,0,0,1.0610426049888981,0,0,0,0,0,-1.2012449766403408,0,0,0.0,1,0,0,1,0,-0.5991306993621557,0,0.0,0,0,1.0,1,1,2
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0090913804516854,0,0,1,0,0,0.5099302037590048,1,0,0.0,1,0,1,1,0,-0.4486356551475141,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3712326595537505,0,1,0,0,0,1.1944002759187435,0,0,0.0,1,0,0,0,1,-0.5704119071024548,0,1.0,0,0,1.0,1,3,6
1.0,0,1,0,0,0,0,0,0,0,1,0,0,0.6460339858719334,0,1,0,0,0,1.536635311998613,0,0,1.0,1,0,0,0,0,1.8023604277154612,0,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.5098206151642384,0,0,0,0,0,-0.8590099405604716,0,0,0.0,0,0,1,1,0,-1.115511729739196,1,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2264418544640858,0,0,0,0,0,-0.8590099405604716,0,0,0.0,0,1,0,0,1,-0.1837369444535563,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0476090138911127,1,0,0,0,0,-0.17453986840073304,0,0,0.0,0,0,0,0,0,-0.7186780301267913,0,0.0,0,1,1.0,1,1,3
0.0,0,0,0,0,1,0,0,0,0,1,0,0,-0.008388158741078648,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,1,0,1,0,-1.0795918074800477,0,0.0,0,0,0.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2659276293850914,1,0,0,0,1,-0.5167749044806024,0,0,0.0,0,1,1,0,1,-0.4834839806805541,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.013891648836629219,0,0,0,0,1,1.536635311998613,0,0,1.0,1,1,0,0,1,1.084819259913381,0,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38487914441861665,0,0,0,0,0,1.536635311998613,0,0,1.0,0,0,1,1,0,0.6321768028052599,0,1.0,0,0,0.0,1,3,5
1.0,0,0,1,1,0,0,0,0,0,0,1,0,0.672090032022134,0,0,0,0,0,-0.5167749044806024,0,0,0.0,0,0,0,0,0,-0.05758857785609408,0,0.0,0,0,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,0,1,-0.270836739529332,0,0,0,0,0,0.16769516767913614,0,0,0.0,1,0,0,0,1,-0.0699333721408609,0,1.0,0,0,1.0,1,3,6
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2911764018169019,0,0,0,0,0,-1.2012449766403408,0,0,0.0,1,1,0,0,1,-1.1331287799164154,0,0.0,1,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.29786478948809214,0,1,0,0,0,1.536635311998613,0,0,1.0,1,0,0,0,0,1.407155555126741,0,1.0,0,0,0.0,1,2,1
1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.43154363495433895,0,0,0,0,0,-0.8590099405604716,0,0,0.0,0,0,1,0,0,-0.45442227746849856,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2659276293850914,0,0,1,0,1,1.536635311998613,0,0,1.0,1,0,0,0,0,0.7671979902948983,0,1.0,1,0,1.0,1,3,5
1.0,0,0,0,0,1,0,0,0,1,0,0,0,1.1969871935986416,0,1,0,0,0,-0.17453986840073304,0,0,1.0,0,0,0,0,0,0.555236157870688,0,0.0,0,0,1.0,1,2,4
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.081217537186299,0,0,0,0,0,-0.5167749044806024,1,0,0.0,0,0,0,0,1,-0.8536563537473856,0,0.0,0,1,1.0,1,1,3
1.0,0,0,0,0,1,0,0,0,1,0,0,0,0.5251943515521619,0,0,0,0,0,1.1944002759187435,0,0,1.0,1,0,0,1,0,1.3669492459631596,0,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1318191340577033,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,0,1,0,1,-0.9867915309990738,1,0.0,0,1,1.0,1,1,3
1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.9420910899553737,0,0,0,0,0,0.16769516767913614,1,0,1.0,1,0,0,0,0,0.7561391120814613,1,1.0,0,0,1.0,1,2,4
0.0,0,0,0,1,0,1,0,0,0,0,0,0,-0.7549505245229164,0,0,1,0,0,-0.17453986840073304,0,0,0.0,0,0,1,1,0,-0.5525805375800137,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.5961876367150275,0,0,0,0,0,0.5099302037590048,0,0,1.0,0,1,0,0,1,0.8268644960046053,1,1.0,0,0,0.0,1,2,4
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6514295616327204,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,0,0,1,0,-1.1637335824140669,0,0.0,1,0,1.0,1,1,3
0.0,0,1,0,0,0,0,0,0,0,0,0,1,-0.388655382991109,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,1,1,1,0,-0.733723248161351,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2594559978079618,0,0,0,0,0,-0.5167749044806024,0,0,0.0,0,1,0,1,0,-0.9345833385030802,0,0.0,0,0,0.0,1,1,3
1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.012381153407632184,0,0,1,0,0,-0.8590099405604716,0,0,0.0,1,0,1,0,1,-0.5971589613861166,1,0.0,0,0,0.0,1,1,2
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3583934484072748,0,0,0,0,0,-1.54348001272021,0,1,0.0,1,1,0,0,1,-1.2328301393135264,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.4458413155259204,0,1,0,0,0,1.1944002759187435,0,1,1.0,1,0,1,0,0,2.3074682605338426,0,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,1,0,0,1,0,0,0,0,0.6026072422882656,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,0,1,-0.7032041734017883,0,0.0,0,1,1.0,1,1,2
0.0,0,0,0,0,0,1,0,0,0,0,0,0,-0.67904812921581,1,1,0,0,0,-1.2012449766403408,0,0,0.0,1,0,0,0,1,-0.9941641164746985,0,0.0,0,0,1.0,1,1,3
0.0,0,1,1,0,0,0,0,0,0,0,0,0,-1.072154564612316,0,0,0,0,0,-0.17453986840073304,0,0,0.0,0,0,1,1,0,-0.7326087875661985,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4444916878601117,0,0,0,0,0,1.536635311998613,0,0,0.0,0,0,0,0,1,-0.5705833625786322,0,1.0,1,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,0,0,0,1,1,1.571590059989933,0,0,0,0,0,0.8521652398388742,0,0,1.0,0,1,1,1,0,2.018908694127415,0,1.0,0,0,1.0,1,2,1
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.5425130229817374,0,1,0,0,0,0.16769516767913614,0,1,1.0,0,0,1,0,0,1.1650604227643666,0,1.0,0,0,0.0,1,2,4
0.0,0,0,1,1,0,1,0,0,0,0,0,0,-1.390491476273464,0,0,0,0,0,1.536635311998613,0,0,0.0,1,0,0,0,1,-0.5092880298452406,0,1.0,0,0,1.0,1,3,6
0.0,0,0,1,0,0,0,0,0,0,0,0,0,-0.01065390188457439,1,0,0,0,1,-0.5167749044806024,0,0,0.0,0,0,1,0,1,-0.36758007878468657,0,0.0,0,0,1.0,1,1,3
1.0,0,1,0,0,0,0,0,0,0,1,0,0,0.3099487529200692,0,0,0,0,0,0.8521652398388742,0,0,1.0,0,1,0,0,1,0.8732432023105696,0,1.0,0,0,1.0,1,2,4
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.698632543788881,0,0,1,0,0,-0.17453986840073304,0,1,0.0,0,0,0,0,1,-1.0881645812889136,0,0.0,0,0,1.0,1,1,3
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.006500039454832072,1,0,1,0,0,-0.5167749044806024,0,0,0.0,1,0,0,1,0,-0.3656940685467361,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,1,0,0,0,0,1,0,0,-1.6706883783524342,0,1,0,0,0,0.16769516767913614,0,0,0.0,0,0,1,0,0,-1.0233115474248426,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,1,0,0,0,0,0,1.4760512241058634,0,0,0,0,1,-0.5167749044806024,0,0,1.0,0,0,1,0,1,0.30744013092541783,0,0.0,0,1,1.0,1,2,4
0.0,0,0,0,0,1,0,0,1,0,0,0,0,-0.9460281962910548,0,0,0,0,0,-1.54348001272021,0,0,0.0,0,1,0,1,0,-1.1860227943171184,0,0.0,0,0,0.0,1,1,3
1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.7140062801768049,0,0,0,0,1,0.5099302037590048,0,0,1.0,1,0,1,1,0,0.9204791859974215,0,1.0,0,0,1.0,1,2,4
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.12226969586717411,1,0,0,0,0,0.5099302037590048,0,0,1.0,1,0,1,0,1,0.4503054064501687,1,1.0,0,1,1.0,1,2,4
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.34976012569443304,0,0,0,0,0,-1.54348001272021,1,0,0.0,1,1,1,1,0,-1.1183407450961216,0,0.0,0,0,0.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.3944844709400175,0,0,0,0,0,0.5099302037590048,0,0,1.0,1,0,0,1,0,1.4611640301225965,0,1.0,1,0,1.0,1,2,1
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-0.34220764854944713,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,1,1,0,-0.9176949740996143,0,0.0,1,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.177511620784867,1,0,0,0,0,1.536635311998613,0,0,0.0,0,0,0,0,0,-0.2675358084352211,0,1.0,0,1,1.0,1,3,6
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2534660420958648,0,0,0,0,1,1.1944002759187435,0,1,1.0,0,1,0,0,0,0.5714815642384891,0,1.0,0,0,1.0,1,3,5
1.0,0,1,0,0,0,0,1,0,0,0,0,0,0.8231395749218484,0,1,0,0,0,-0.5167749044806024,0,0,1.0,0,0,1,0,0,0.010993612614833568,0,0.0,0,0,0.0,1,1,2
1.0,0,0,0,1,0,1,0,0,0,0,0,0,1.4163866546604766,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,1,1,0,-0.5184608978207272,0,0.0,0,1,1.0,1,1,2
0.0,0,0,0,0,1,0,0,0,0,1,0,0,-0.20550781222520584,0,0,0,0,0,-0.5167749044806024,0,0,0.0,0,0,1,0,0,-0.4560511044921831,0,0.0,0,0,1.0,1,1,3
0.0,0,1,0,1,0,0,0,0,0,0,0,0,-0.5819987979027434,0,0,0,0,0,1.536635311998613,0,0,1.0,0,0,1,1,0,0.40842740639385877,0,1.0,0,0,0.0,1,3,5
1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.4907785545385854,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,0,1,0,0,-0.9094222473740585,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26630525324234094,0,0,0,0,0,0.8521652398388742,0,0,1.0,0,0,0,0,0,0.3499610890173929,1,1.0,0,0,0.0,1,3,5
0.0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8229228188277877,0,0,0,0,0,0.8521652398388742,1,0,0.0,1,0,1,0,1,-0.15548965475334323,0,1.0,0,0,1.0,1,3,6
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3018018958237737,0,1,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,1,0,-0.9085221061241278,0,0.0,0,0,0.0,1,1,3
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.49234107597147403,0,0,1,0,1,-0.8590099405604716,0,0,0.0,0,0,1,0,0,-0.4337190287200874,0,0.0,0,0,1.0,1,1,2
0.0,0,0,0,1,1,0,0,0,0,0,0,0,-1.2711623373826897,0,0,0,0,0,-0.5167749044806024,0,0,0.0,0,0,0,1,0,-0.9398984582645771,0,0.0,0,1,1.0,1,1,3
0.0,0,0,0,1,1,0,0,0,0,0,0,0,-0.5434811644633163,0,0,0,0,0,-0.8590099405604716,0,0,0.0,1,1,0,1,0,-0.7864458070858766,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,1,0,0,1,0,0,0,0,0.7004118213158304,0,0,0,0,0,1.536635311998613,0,0,1.0,0,0,0,1,0,1.8640843991392957,0,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7035416539331216,0,0,0,0,0,0.8521652398388742,0,0,0.0,1,0,1,0,0,-0.9551579956443584,1,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.3453933694976103,0,0,1,0,0,-1.54348001272021,0,0,0.0,1,0,0,0,1,-0.9259248369561256,1,0.0,0,0,1.0,1,1,2
0.0,0,0,0,0,1,0,0,0,1,0,0,0,-0.1243186829166091,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,1,1,0,0,-1.0927510152766569,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6469501013496207,0,0,0,0,0,-0.17453986840073304,0,0,0.0,1,1,0,0,1,-0.4912852048466221,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14093413263557797,1,0,0,0,0,-0.8590099405604716,0,0,0.0,1,1,1,0,0,-0.6493671538821102,0,0.0,0,0,1.0,1,1,3
0.0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6118310826254371,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,1,0,-0.9789045790949171,0,0.0,0,1,0.0,1,1,3
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2972183835328905,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,1,1,0,0,-1.2258861925283449,0,0.0,1,0,1.0,1,1,3
1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.4390440860954332,0,0,0,0,0,-0.8590099405604716,0,1,0.0,1,0,0,1,0,-0.11133986963768362,0,0.0,0,0,1.0,1,1,2
1.0,0,1,0,1,0,0,0,0,0,0,0,0,0.6641599310198993,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,0,0,0,1,-1.0032512567120964,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,1,1,1.639939978152053,0,0,0,0,0,0.16769516767913614,0,0,1.0,0,1,1,0,0,1.2314136920449894,0,1.0,0,0,0.0,1,2,4
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.695880335028839,0,0,0,0,0,-1.54348001272021,0,1,0.0,1,1,1,0,0,-0.9996506917123728,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,1,0,0,0,0,0,0,0,1.6165272990025978,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,1,1,0,1,-0.47302519663373765,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,1,0,1,0,0,0,0,1.5209884631185284,0,0,1,0,0,-0.17453986840073304,0,0,1.0,0,0,0,0,1,0.7391221560708624,0,0.0,0,0,1.0,1,2,4
0.0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0332593073156398,0,1,0,0,0,-0.5167749044806024,0,0,0.0,0,0,0,0,0,-0.8318815082728662,1,0.0,0,0,1.0,1,1,3
0.0,0,0,1,0,0,1,0,0,0,0,0,0,-0.3036900151100199,0,0,0,0,0,1.1944002759187435,0,0,1.0,0,0,0,0,0,0.5201735129924263,0,1.0,1,0,0.0,1,3,5
0.0,0,0,0,1,1,0,0,0,0,0,0,0,-1.620464405338279,0,0,0,0,0,-1.2012449766403408,0,0,0.0,1,0,0,0,1,-1.2078833675297265,0,0.0,0,1,1.0,1,1,3
1.0,0,0,0,0,1,0,0,1,0,0,0,0,0.903195832658697,0,0,0,0,0,-0.8590099405604716,0,0,0.0,0,0,0,0,0,-0.29381136015939513,0,0.0,0,0,1.0,1,1,2
1.0,0,1,0,0,0,0,0,0,0,0,0,1,0.3367600467847685,0,0,0,0,0,-0.5167749044806024,0,0,0.0,1,0,1,0,1,-0.20984104070155307,0,0.0,0,1,1.0,1,1,2
0.0,0,0,1,0,0,0,0,0,0,0,1,0,-1.1650500334956404,0,0,0,0,0,0.5099302037590048,0,0,0.0,1,0,0,1,0,-0.5725551005546713,0,1.0,0,0,1.0,1,3,6
1.0,0,0,0,0,0,0,0,0,0,1,0,0,1.2608056254737707,0,0,0,0,0,0.16769516767913614,0,0,1.0,1,0,0,0,0,0.9732017449219467,0,1.0,0,1,1.0,1,2,4
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2228264836547813,0,1,0,0,0,-0.5167749044806024,0,1,0.0,1,0,0,1,0,-0.9179521573138802,0,0.0,0,0,1.0,1,1,3
1.0,0,0,0,0,0,0,1,0,0,0,0,0,1.2970575157697015,0,0,0,0,0,0.8521652398388742,0,0,1.0,0,0,1,1,0,1.7696124317655928,1,1.0,0,0,0.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8025311305363262,0,1,0,0,0,0.16769516767913614,0,0,0.0,0,0,0,0,1,-0.4320473378273585,0,1.0,1,0,1.0,1,3,6
1.0,0,0,1,0,1,0,0,0,0,0,0,1,1.0448047791271793,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,0,0,-0.602816992099968,0,0.0,0,0,1.0,1,1,2
0.0,0,1,0,0,0,0,0,0,0,0,0,0,-0.3811029058461235,0,0,0,0,0,0.5099302037590048,0,0,1.0,1,0,1,0,0,0.05034264439752818,0,1.0,0,1,0.0,1,3,5
1.0,0,0,1,0,1,0,0,0,1,0,0,0,1.2170012580328537,0,0,0,0,0,-1.54348001272021,0,0,0.0,1,0,0,0,1,-0.9404985524311976,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,1,1,0.672090032022134,0,0,0,0,0,1.536635311998613,0,0,1.0,0,0,0,0,1,1.831936497356048,0,1.0,0,0,1.0,1,2,1
1.0,0,1,0,0,0,0,0,0,1,0,0,0,0.8023702627731376,0,0,0,0,0,1.536635311998613,0,0,1.0,1,0,0,0,1,1.979816845558986,0,1.0,0,1,1.0,1,2,1
0.0,0,0,1,0,0,0,0,0,1,0,1,0,-0.7791184513868706,0,0,0,0,0,1.1944002759187435,0,0,1.0,1,0,0,0,1,0.034483012851126135,0,1.0,0,0,0.0,1,3,5
0.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0551614910360982,0,0,1,0,0,-0.17453986840073304,1,0,0.0,0,0,0,1,0,-0.7229644170312242,0,0.0,0,0,0.0,1,1,3
0.0,0,0,1,0,0,0,0,0,0,1,0,0,-1.6669121397799411,0,0,0,0,1,0.5099302037590048,0,0,0.0,1,0,1,0,0,-0.9713176742740707,0,1.0,0,0,1.0,1,3,6
1.0,0,0,1,0,0,1,1,0,0,0,0,0,0.9013077133724507,0,0,0,0,0,-1.2012449766403408,0,0,0.0,0,0,0,0,1,-0.6353935325736587,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4141209115169808,0,1,0,0,0,0.8521652398388742,0,0,1.0,0,0,1,0,0,1.8759148269955304,1,1.0,0,0,1.0,1,2,1
0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16359156407053502,0,0,0,0,0,0.8521652398388742,0,0,1.0,1,1,0,0,1,0.4432328680578542,1,1.0,0,0,1.0,1,3,5
1.0,0,0,1,1,0,0,0,0,0,0,0,0,1.658821171014517,0,0,0,0,1,-0.8590099405604716,0,0,0.0,0,0,0,0,0,-0.03649955428628389,0,0.0,0,0,1.0,1,1,2
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4726526093906194,0,0,0,0,1,-0.5167749044806024,0,0,1.0,0,1,1,0,0,0.3058970316398218,0,0.0,1,0,1.0,1,2,4
0.0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6061667247666979,0,0,1,0,0,1.1944002759187435,0,0,1.0,0,0,0,1,0,0.21116788105185316,0,1.0,0,0,1.0,1,3,5
